LID,t50_fid,LCDB_UID,Name,Geomorphic,ArtInfo,Wetland,Ephemeral,Depth_Meas,NewAreaHa,CentroidX,CentroidY,Region,Primary,Natural2,Natural3,Natural4,Natural5,Current2,Current3,Current4,Current5,MaxDepth,DecTemp,DecSolrad,Fetch,SumWind,Urban,Pasture,WoniUnit,WoniProvin,LakeAreaHa,LakePerim,LakeVolume,LakeElevat,MeanWind,RegionalRa,RegionalCu,NationalRa,NationalCu,NationalPr,National_1,NaturalCov,LandusePre,Impervious,InvasivePl,InvasiveFi,DamEffectU,DamEffectD,SumPressur,SumPress_1,SumPress_2,SumPress_3,catAreaHa,Residence,NitrogenLo,PredMacrop,ActualMacr,ClarityPro,LakeElev,catArea,catPerim,catSlope,catFlow,catElev,catAnnTemp,catDecSolR,catJuneSol,catPhos,catCalc,catHard,catPsize,catAlluv,catBeech_1,catGlacial,catPeat,catImpervi,catNatural,catPasture,SBTI,SBTI_Troph,MfE_TN_Med,MfE_NH4N_M,MfE_TP_Med,MfE_CHLA_M,MfE_CHLA_A,MfE_CLAR_M,MfE_TLI3_M,MfE_TLI4_M,MfE_ECOLI_,MfE_ECOLI1,MfE_ECOL_1,MfE_ECOL_2,Abell_TLI,Ab_TLI_Low,Ab_TLI_Upp,Abell_TN,Ab_TN_Lowe,Ab_TN_Uppe,Abell_TP,Ab_TP_Lowe,Ab_TP_Uppe,Abell_Chla,Ab_Chl_Low,Ab_Chl_Upp,Abell_Secc,Ab_Sec_Low,Ab_Sec_Upp,Lat,Long,Alpine_Gra,Indi_Hard,Built_up,Decid_Hard,Dep_Grass,Dune_Shrub,Estu_Wat,Exot_For,Fernland,Flaxland,For_Harv,Gorse,Gravel,Herb_FW_Ve,Herb_Sal_V,High_Prod_,Indi_For,Landslide,Low_Prod_G,Manuka,Matagouri,Mixed_Exo_,Orchard,Peat_Shrub,Per_Snow,River,Sand,Short_rot_,Sub_Alp_Sh,Mine,Tussock,Trans_Infr,Parkland
28500,5003889,lcdb2000045141,0,G,0,0,0,0,8.364356668,166.5877023,-45.73684274,Southland,F,F.2,F.2.1,F.2.1.4,F.2.1.4.1,F.1,F.1.3,F.1.1.1.1,F.1.3.1.1,32.0956993,13.2799997,2033.079956,460,4.4299998,0,0,Fiordland,Westland South Island Province,8.3646898,1336.099976,894901,93.8799973,4.1638799,25,2.0012319,403,7.0863128,349,5.619627,0.995315,0.9656145,92.4088669,0,0,0,0,0.9656145,0.9656145,0.9678871,0.9678871,38.7900009,149.3754883,0.3402,3.46,0,3.46,93.8799973,387900,3720,11.7348604,2186697.5,134.5291901,9.1149998,2131.225098,366.9249878,0.9354839,0.9354839,4.6774192,4.6774192,0,68.5220413,0,0,0,100,0,2.036355495,Oligotrophic,0.352084216,0.005034084,0.011068215,3.15847741,25.15246413,3.622956883,3.500586606,3.458203023,3.445112097,86.36579412,2.603122071,0.764552464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.73683262,166.5876939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28503,5003890,lcdb2000045130,0,G,0,0,0,0,5.589700542,166.6145184,-45.74441596,Southland,C,C.3,C.3.1,C.3.1.1,C.3.1.1.2,C.1,C.1.2,C.1.2.1,C.1.2.1.1,11.4338999,13.6400003,2083.479981,510,4.4299998,0,0,Fiordland,Westland South Island Province,5.7041798,1188.599976,217403,35.5499992,4.1402798,11,0.3086686,26,0.0485599,47,0.2352774,0.995315,0.8880574,62.6879044,0,0,0,0,0.8880574,0.8880574,0.8901474,0.8901474,128.4299927,10.9566212,0.8321,3.1900001,0,3.1900001,35.5499992,1284300,4080,18.3291149,7242388,140.7789917,9.0886364,2133.227295,367,1,1,5,5,0,100,0,0,0,100,0,2.835352898,Oligotrophic,0.380696312,0.006266987,0.018700594,4.439256964,27.35629029,2.518842256,3.908884176,3.765986443,3.735757947,88.48353501,3.493510654,0.680690139,3.475545677,3.030403385,3.890501749,278.7750984,180.8187565,408.7613018,17.27957066,8.499743694,34.38486935,3.331453549,1.96896811,5.313191249,4.406784633,3.631621202,5.42300864,-45.7444093,166.6145157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.80904732,0,0,0,0,0,0,0,0,0,0,0,0,0,2.190952684,0,0
28504,5005606,lcdb2000045133,0,G,0,0,0,0,1.577711739,166.6063803,-45.7420605,Southland,F,F.2,F.2.1,F.2.1.4,F.2.1.4.1,F.1,F.1.3,F.1.1.1.1,F.1.3.1.1,12.5091,13.6999998,1988.26001,230,4.4299998,0,0,Fiordland,Westland South Island Province,1.57777,558.9000244,65788,32.3400002,4.1262698,249,80.3323364,1222,34.7965164,48,0.2371609,0.995315,0.7862161,423.3631287,0,0,0,0,0.7862161,0.7862161,0.7880664,0.7880664,182.1600037,2.3377264,1.3940001,2.0599999,0,2.0599999,32.3400002,1821600,7980,16.8606796,10271792,114.2696381,9.2163935,2133.650391,366.9289551,1,1,5,5,0,100,0,0,0,100,0,2.989009857,Oligotrophic,0.380860238,0.006220127,0.017674086,3.839373828,25.20473232,2.491317472,3.886190708,3.759338146,3.742918075,85.62550438,12.33250589,0.592847868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.74204887,166.6063765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.58388612,0,0,0,0,0,0,0,0,0,0,0,0,0,3.416113876,0,0
28511,5003893,lcdb2000045096,0,G,0,0,0,0,2.979802062,166.664737,-45.76560341,Southland,F,F.2,F.2.1,F.2.1.4,F.2.1.4.1,F.1,F.1.3,F.1.1.1.1,F.1.3.1.1,20.0414009,13.6099997,2071.899902,410,4.5500002,0,0,Fiordland,Westland South Island Province,2.9798601,977.2999878,199069,56.7400017,4.2698498,221,75.8617096,1014,16.2523098,786,11.2041111,0.995315,0.9214136,177.9411163,0,0,0,0,0.9214136,0.9214136,0.9235821,0.9235821,34.9199982,36.8832779,0.98,2.0799999,0,2.0799999,56.7400017,349200,3840,11.8495331,1970001.25,96.899292,9.3117647,2127.441162,365.9411621,1,1,5,5,0,97.6268616,0,0,0,100,0,2.559534788,Oligotrophic,0.393588918,0.005735003,0.018006721,4.542950182,25.13137285,3.030284953,3.860718615,3.703928845,3.856887325,87.22872446,7.756445575,0.566717638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.76559217,166.6647373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28530,5003875,0,0,G,0,0,0,0,1.953926671,166.9114833,-46.20052681,Southland,G,G.1,G.1.2,G.1.2.1,G.1.2.1.1,G.1,G.1.1,G.1.1.1,G.1.1.1.2,9.9359999,10.6000004,2183.419922,340,6.9400001,0,0,Fiordland,Westland South Island Province,1.95393,1053,64714.10156,554.8300171,6.7954798,160,71.1389999,548,11.5102177,403,6.9001198,0.995315,0.9923528,24288.87305,0,0,0,0,0.9923528,0.9923528,0.9946883,0.9946883,8.6400003,118.0925369,0,1.25,0,1.25,554.8300171,86400,960,3.0785778,200018.0469,560.0328369,7.0124998,2117.625,358,1,1,5,5,0,85.6192093,0,0,0,100,0,2.280303478,Oligotrophic,0.329990797,0.004818724,0.016661542,4.245832493,21.73656849,3.275098968,3.704868249,3.592506786,1.408759168,28.52333055,11.41054301,0.365325763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.2005162,166.9114732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28532,5003069,lcdb2000044586,Lake Innes,G,0,0,0,0,70.48026478,166.9603194,-46.17797648,Southland,E,E.2,E.2.1,E.2.1.1,E.2.1.1.2,E.1,E.1.1,E.1.1.3,E.1.1.3.2,22.9375992,13.3299999,2049.149902,1696,6.23,0,0,Fiordland,Westland South Island Province,70.4791031,4086.399902,5388750,84.1500015,5.8877602,240,79.8435974,805,14.2936115,694,10.7638721,0.995315,0.9596416,79.7950974,0,0,0,0,0.9596416,0.9596416,0.9619002,0.9619002,466.3800049,169.6137848,0.6293,6.3800001,0,6.3800001,84.1500015,4663800,12780,18.0427418,11596306,254.3313751,8.5781116,2136.360596,360.8883972,1.6649874,1.6649874,3.2619648,3.8211586,11.8873024,99.8514328,0,0,0,100,0,2.981329203,Oligotrophic,0.356714574,0.005055958,0.015346736,3.334591824,15.48967708,3.865377247,3.649059612,3.455282248,3.377691432,127.0744016,2.171489557,0.981565385,2.319321425,1.946472565,2.681906361,163.2506265,103.3281582,244.7563324,5.030236219,3.18952684,8.023571148,1.155410726,0.716637491,1.816399834,11.86037462,9.576273855,14.75972987,-46.1779718,166.960315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28542,5012306,lcdb2000044483,0,P,0,WC,0,0,1.833013026,167.8381596,-46.35197378,Southland,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southland,Southern South Island Province,1.30601,419.3999939,12754.59961,7.5100002,4.4395299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.3700027,0,0.3337,0.17,0,0.17,7.5100002,893700,5160,0.2826864,379050.1563,1.3476871,9.8999996,2145.685303,370.8202209,1.2025317,2.1012659,1.1012658,1.1012658,13.5951672,0,0,86.4048386,0,100,0.0134273,3.372463942,Mesotrophic,0.509654461,0.01225384,0.01909602,5.306839088,37.22347038,1.856478674,4.213043426,3.89739092,11.29748842,249.5926895,16.40807366,2.328623497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.35196929,167.8381571,0,29.90960514,0,0,0,0,0,0,0,0,0,0,0,62.78443565,0,0.016435429,1.367427718,0,0.130250777,0,0,0,0,0,0,0,0,0,0,5.791845288,0,0,0
28543,100001441,lcdb2000044482,Lake George,WR,0,0,0,1,92.59099975,167.8583771,-46.35735555,Southland,A,A.3,A.3.1,A.3.1.1,A.3.1.1.1,A.1,A.1.1,A.1.1.4,A.1.1.4.1,2,13.8000002,2142.850098,1296,4.8899999,0.79,44.6699982,Southland,Southern South Island Province,90.8100967,3717.699951,605401,10.4700003,4.43188,29,0.7075906,42,0.1990616,33,0.1035571,0.5254115,0.401243,87.7675781,0,0,0,0,0.401243,0.401243,0.5822542,0.5822542,2911.5,18.9670448,16.9661999,0.55,0,0.55,10.4700003,29115000,35220,2.8112621,11650274,56.0466423,9.6847477,2148.187256,371.7915955,2.2613959,1.7549858,2.0331197,1.6734331,4.3122101,37.0279922,0,42.4605865,3.1494493,42.5547943,50.4813347,3.901252985,Mesotrophic,0.560950898,0.005081914,0.032210102,6.263187029,68.28277968,0.941272522,4.389804675,4.768802938,38.46255987,901.2135705,9.16247221,5.491866049,5.691740108,5.2245276,6.193044941,1412.108082,936.96573,2185.772688,131.0726848,64.3993001,267.1907122,31.92714788,18.85159833,54.53749887,0.889697675,0.518167351,1.327272669,-46.35734891,167.8583686,0,3.458954557,0.833335831,0,0,0,0,1.178709631,1.131824857,0.572686458,0.163821967,1.082663637,0,6.371530223,0,52.60501654,26.44929972,0,2.884309215,2.242216164,0,0,0,0,0,0,0.70077038,0.107471035,0,0.150887621,0,0,0.066502163
28546,5004086,lcdb2000044486,0,RA,M,0,0,0,6.522674524,167.8312558,-46.35099163,Southland,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southland,Southern South Island Province,6.5216899,1150.5,63706.19922,8.8400002,4.4282298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2200012,0,0.1213,0.31,0,0.31,8.8400002,412200,1560,0.2769525,172792.7031,1.4901308,9.8999996,2145.166748,370.6190491,1,2,1,1,0,0,0,100,0.1529052,100,0,2.972551584,Oligotrophic,0.574837464,0.015666824,0.020380704,4.725542949,41.69190701,2.025972837,4.161038633,3.797921165,18.65854885,452.6634896,11.66283555,1.595850568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.35098186,167.8312431,0,58.77266223,0,0,0,0,0,0,0,0,0,0,0,41.22733777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28547,6218819,lcdb2000044493,0,RA,D,0,0,0,2.68587977,167.8277543,-46.34443346,Southland,C,C.1,C.1.1,C.1.1.1,C.1.1.1.3,C.2,C.2.1,C.2.1.1,C.2.1.1.1,3.23088,13.8000002,2142.52002,350,4.8699999,0,91.1900024,Southland,Southern South Island Province,2.9107299,835.0999756,31347.40039,12.9799995,4.4191799,100,4.0275574,2278,86.4945908,2928,94.4967957,0.3111069,0.2949773,0,0,0,0,0,0.2949773,0.2949773,0.6215604,0.6215604,36.9000015,71.3230667,0.7115,0.74,0,0.74,12.9799995,369000,3300,2.1317964,160422.3906,28.442627,9.8257141,2146.199951,371,3,1.7058823,3.2941177,3.2941177,37.0731697,0,0,1.2195121,0.1677852,8.7248325,91.1970215,4.969769001,Eutrophic,1.191416696,0.020857647,0.050828574,11.37849618,68.61563273,1.454065054,4.985801015,4.807899048,11.29212157,59.61656801,7.938946401,4.033259386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.34442802,167.8277407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28548,5005908,lcdb2000044489,0,RA,D,0,0,0,2.383318836,167.8287619,-46.34733299,Southland,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southland,Southern South Island Province,2.2992201,566.5,22514.5,10.6499996,4.4225702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21,0,15.3607998,-0.15,0,-0.15,10.6499996,62100,900,0.321071,26716.04883,6.2994375,9.8999996,2146,371,1,2,1,1,0,0,0,100,0,100,0,3.478567123,Mesotrophic,0.563538604,0.015666824,0.019668725,4.285452973,37.4781989,2.047057632,4.150646028,3.801773028,18.58264085,463.959877,20.8278712,1.567964327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.34732998,167.8287515,0,98.76984695,0,0,0,0,0,0,0,0,0,0,0,1.230153054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28549,5005910,lcdb2000044495,0,A,M,0,0,0,1.075184326,167.8318411,-46.34164747,Southland,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southland,Southern South Island Province,1.02203,448.7999878,10090.5,14.3100004,4.4078202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4300003,0,0,0.34,0,0.34,14.3100004,114300,900,0.6004314,50609.54297,5.3678207,9.8999996,2147.363525,371,3,3,2,2,100,0,0,0,0,100,0,3.456943035,Mesotrophic,0.574050853,0.011659208,0.022165279,5.635468867,53.43616234,1.947943241,4.179298093,4.059525741,8.855094819,130.8581908,12.4012639,0.64510791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.34184343,167.8319207,0,0,0,0,0,0,0,0,0,0,0,0,0,70.66261718,0,0,0,0,29.33251565,0,0,0,0,0,0,0,0,0,0,0.004867175,0,0,0
28550,5004089,lcdb2000044509,0,A,D,0,0,0,1.957696945,167.8173379,-46.33444676,Southland,C,C.1,C.1.1,C.1.1.1,C.1.1.1.3,C.2,C.2.1,C.2.1.1,C.2.1.1.1,5.7044201,13.7200003,2162.98999,360,4.8600001,0,90.3799973,Southland,Southern South Island Province,3.61134,1520,68668.60156,26.2700005,4.43012,130,7.4917374,2583,91.7477493,2929,94.497612,0.3060804,0.2803237,17.3702888,0,0,0,0,0.2803237,0.2803237,0.5975993,0.5975993,151.3800049,38.7732658,1.4591,3.45,0,3.45,26.2700005,1513800,6420,2.7020442,646426.0625,43.0725212,9.7506409,2146.192383,371,3,1,4,4,0,0,0,0,4.7956629,2.6271894,90.3843918,5.154503822,Supertrophic,1.009921805,0.021055325,0.059263191,9.383652913,76.51847951,1.872163187,4.934607356,4.67811257,9.328355675,88.00577192,6.009491483,1.841326349,5.951264662,5.486552219,6.452413474,1435.921039,976.9644132,2284.849402,279.2917322,137.7307343,537.0631128,49.12750427,28.01785894,88.32988643,1.336135429,0.82189356,1.873320578,-46.33444284,167.8173294,0,0,0,0,0,0,0,1.64740884,0,0,0,7.21644391,0,0,0,90.16455394,0,0,0.971593314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28553,5004090,lcdb2000044522,0,A,D,0,0,0,1.891168865,167.8186237,-46.32776862,Southland,C,C.1,C.1.1,C.1.1.1,C.1.1.1.3,C.2,C.2.1,C.2.1.1,C.2.1.1.1,7.0311098,13.8000002,2155.429932,240,4.8400002,0,97.8199997,Southland,Southern South Island Province,1.89088,741.0999756,44316.5,19.7800007,4.3938899,111,4.2002678,2426,91.3560715,2931,94.4986801,0.3056456,0.2817394,77.1170807,0,0,0,0,0.2817394,0.2817394,0.6013287,0.6013287,105.8399963,35.2736244,1.0826,2.6500001,0,2.6500001,19.7800007,1058400,5580,2.4547155,458572.9688,43.5705032,9.7481813,2147.827393,371.4181824,3,1.0183486,3.9816513,3.9816513,1.9557823,0,0,0,3.1708748,1.879037,97.8246384,4.419426441,Eutrophic,1.120921073,0.023939579,0.047382136,9.206402075,68.20857007,1.76072863,4.996290162,4.732901695,17.44369379,72.93859688,24.65601594,15.01297877,5.363102023,4.910922681,5.802062147,1562.634264,1022.106963,2363.351743,92.2634127,48.65357628,185.5465097,28.21556265,17.27504295,45.58189882,2.036967962,1.497610084,2.626078717,-46.32776518,167.8186169,0,0,0,0,0,0,0,0.511016017,0,0,0,0,0,0,0,98.76000807,0.728975912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28562,5005909,lcdb2000044490,0,RA,M,0,0,0,2.18725118,167.8331633,-46.34712345,Southland,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southland,Southern South Island Province,2.1869199,651.2000122,21414.80078,10.5600004,4.4168701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1599998,0,0.1213,0.09,0,0.09,10.5600004,201600,1860,0.3867148,87743.8125,2.3061163,9.8999996,2146.75,371,2.2222223,2.6111112,1.6111112,1.6111112,58.9285736,0,0,41.0714302,0,100,0,3.394548178,Mesotrophic,0.440093152,0.009952951,0.018872365,6.171164758,38.09671712,1.892345552,4.177170525,3.839471021,12.74767475,233.3224676,14.93124988,1.567964327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.34711714,167.8331579,0,9.042456475,0,0,0,0,0,0,0,0,0,0,0,60.71582799,0,0,5.672985136,0,0.540365471,0,0,0,0,0,0,0,0,0,0,24.02836493,0,0,0
28577,5005916,lcdb2000044531,0,A,M,0,0,0,1.377928196,167.8231674,-46.32357264,Southland,C,C.3,C.3.1,C.3.1.3,C.3.1.3.1,C.1,C.1.2,C.1.2.1,C.1.2.1.1,7.1339698,13.8000002,2155.649902,170,4.8200002,0,12.7799997,Southland,Southern South Island Province,1.39188,478.7000122,33098.69922,19.3099995,4.3832798,108,4.180151,1721,68.5100098,2932,94.4992218,0.9815404,0.5842096,50.799839,0,0,0,0,0.5842096,0.5842096,0.588614,0.588614,1934.459961,1.2849414,10.5452003,1.98,0,1.98,19.3099995,19344600,26580,6.9561086,9401991,237.8226013,8.8533096,2147.470947,373.1618347,2.4598238,1.1793675,3.6412649,3.4618974,0,78.2094879,0,0,0.4980935,86.0877304,12.786727,3.615734577,Mesotrophic,0.381560086,0.006152763,0.020011049,4.54704384,29.54936999,2.472348413,3.910660236,3.904181449,4.820941775,90.56958831,11.45262799,1.219241455,4.863035708,4.468779322,5.312054245,732.5109626,513.0347377,1043.155728,87.52726505,46.87464319,174.5141372,16.11321512,10.06462411,26.59928103,2.762607978,2.152250969,3.347844073,-46.32364233,167.823275,0,0.44559783,0,0,0,0,0,0.069891933,0,0,0.103442538,0.512699038,0,0,0,11.46426309,85.78040903,0,0,0.567260037,0,0,0,0,0,0,0,0,0,0.378264491,0.67817202,0,0
28611,5003068,lcdb2000044590,Lake Kiwi,G,0,0,0,0,64.17776446,166.8052905,-46.1601459,Southland,E,E.2,E.2.1,E.2.1.1,E.2.1.1.1,E.1,E.1.1,E.1.1.3,E.1.1.3.2,42.7477989,12.7600002,1978.73999,1870,6.6900001,0,0,Fiordland,Westland South Island Province,64.7478027,4611.899902,9226080,96.0400009,6.3710098,354,91.7841339,1387,40.8588104,1212,24.5630379,0.995315,0.7690728,1.012138,0,0,0,0,0.7690728,0.7690728,0.7708828,0.7708828,3597.75,27.4845066,21.4570007,6.9499998,0,6.9499998,96.0400009,35977500,40440,24.6139221,122524224,531.8341064,7.1571589,2103.490723,356.9816589,0.9994329,0.9994329,4.5897365,4.7255459,13.32833,85.9598999,0,0,0,100,0,2.879759312,Oligotrophic,0.349786828,0.00503513,0.011220515,2.79124242,12.77796723,4.081509691,3.545555708,3.51409904,3.26552047,89.41686565,3.171648914,1.274144328,2.620552045,2.229845174,3.020752013,152.9545801,103.1346666,222.2639478,9.571085492,5.461045972,17.09403458,1.576630645,0.998155802,2.422501928,10.48449189,8.6048114,13.1617798,-46.16013615,166.8052902,0,0.288900982,0,0,0,0,0,0,0,0,0,0,0.33693654,0.515278238,0,0,87.1525327,0.044935581,0,0,0,0,0,0,0,0,0,0,2.191962999,0,9.469452964,0,0
28614,5003874,lcdb2000044630,0,G,0,0,0,0,6.683368778,166.7204267,-46.09161942,Southland,G,G.1,G.1.1,G.1.1.1,G.1.1.1.2,G.1,G.1.1,G.1.1.1,G.1.1.1.1,27.8733006,12.3699999,1913.839966,470,6.4000001,0,0,Fiordland,Westland South Island Province,6.68361,1153.099976,620980,231.3699951,6.00845,105,30.5586987,1207,34.7200584,833,11.322957,0.995315,0.9452591,224.1376648,0,0,0,0,0.9452591,0.9452591,0.9474838,0.9474838,52.7400017,131.2751312,1.2064,2.6400001,0,2.6400001,231.3699951,527400,3720,16.5183182,1726585,284.2735901,8.3075476,2097.697998,356,1,1,5,5,0,0,0,0,0,100,0,1.404720902,Microtrophic,0.352592268,0.005015918,0.017093877,4.561907919,23.64123634,3.259526946,3.748365172,3.67828586,1.148258392,29.7674797,2.223458309,0.391730192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.09161561,166.7204242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28615,5005570,lcdb2000044649,0,G,0,0,0,0,1.82292316,166.7449764,-46.07376367,Southland,F,F.2,F.2.1,F.2.1.4,F.2.1.4.1,F.1,F.1.3,F.1.1.1.1,F.1.3.1.1,26.0184994,11.6999998,2016.280029,230,6.4899998,0,0,Fiordland,Westland South Island Province,1.82297,619.2000122,158104,378.3999939,6.2202001,1,0.0102878,313,6.0612082,6,0.0032187,0.995315,0.9503706,3202.397705,0,0,0,0,0.9503706,0.9503706,0.9526073,0.9526073,33.75,46.0475502,0.3168,1.51,0,1.51,378.3999939,337500,2820,8.5922108,1253221.625,409.6212463,7.7242422,2094.060547,356.7272644,1,1,5,5,0,46.3389626,0,0,0,100,0,2.181787968,Oligotrophic,0.325697463,0.004292753,0.01594874,4.307699758,19.7615642,3.256556833,3.67644785,3.542299846,1.183552074,27.46779183,11.41699462,0.365325763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.0737571,166.7449756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56287622,0,0,0,0,0,0,0,0,0,0,0,35.15984622,0,24.27727756,0,0
28620,5003876,lcdb2000044593,0,G,0,0,0,0,3.361838624,166.8568431,-46.15341398,Southland,G,G.1,G.1.2,G.1.2.1,G.1.2.1.1,G.1,G.1.1,G.1.1.1,G.1.1.1.2,26.0473003,10.1999998,1864.660034,270,7.1500001,0,0,Fiordland,Westland South Island Province,3.36186,737.5999756,291892,630.0300293,7.11587,383,93.2348938,1455,41.2153473,1181,22.5812683,0.995315,0.9363987,1.5397248,0,0,0,0,0.9363987,0.9363987,0.9386025,0.9386025,49.4099998,78.302597,1.1183,2.27,0,2.27,630.0300293,494100,2820,23.2618198,1360624.5,745.3637695,6.1191487,2100.616943,356.8297729,1,1,5,5,0,82.7838516,0,0,0,100,0,2.78691864,Oligotrophic,0.326708402,0.004814432,0.016507925,4.64943084,20.69949423,3.238754104,3.704766699,3.544976264,1.404858668,28.09479132,4.732679476,0.365325763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.15340459,166.8568397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.89577226,0,0,0,0,0,0,0,0,0,0,0,0.06780055,0,12.03642719,0,0
28624,100001459,lcdb2000044607,Lake Hakapoua,G,0,0,0,0,527.4168195,166.9437763,-46.16698253,Southland,E,E.2,E.2.1,E.2.1.1,E.2.1.1.3,E.1,E.1.1,E.1.1.3,E.1.1.3.3,25.8841991,12.7600002,2017.589966,6760,6.2800002,0,0,Fiordland,Westland South Island Province,529.8060303,19703.40039,45712000,-17.3700008,5.93748,228,78.9741669,723,13.7892485,634,10.3861275,0.9951842,0.6905593,21.8373203,0,0,0,0,0.6905593,0.6905593,0.6922301,0.6922301,15224.48926,30.5716057,72.1589966,8.71,0,8.71,-17.3700008,152244896,94920,25.1058254,545764480,557.6154175,7.0828562,2119.907715,361.1812134,1.0059668,1.0059668,4.655242,4.7466178,10.9966249,70.6381836,0,0,0,99.7228622,0.2020344,2.903410673,Oligotrophic,0.299453431,0.005733845,0.014041032,2.786783929,18.70098507,2.053150553,3.521323179,3.757769098,4.694648736,163.543533,6.009763741,4.264428664,2.880272776,2.46777266,3.312442928,198.9330625,132.5791649,281.1708065,11.4405129,6.437983677,20.95675038,2.092537338,1.299620691,3.259388804,9.305212008,7.504522798,11.88473727,-46.16697805,166.9437651,1.210064844,0.225200912,0,0,0,0,0,0,0,0,0,0,0.131236834,0.620975366,0,0,78.23961952,0.274550588,0.063487785,0,0,0,0,0,0,0,0.011042526,0,1.968191128,0,17.2556305,0,0
28625,5005576,lcdb2000044588,Lake Marshall,G,0,0,0,0,1.766652994,166.9588458,-46.16605605,Southland,F,F.2,F.2.1,F.2.1.4,F.2.1.4.1,F.1,F.1.3,F.1.1.1.1,F.1.3.1.1,23.8469009,13,2169.199951,230,6.21,0,0,Fiordland,Westland South Island Province,1.76662,612.0999756,140428,138.1499939,5.8568501,429,99.6193008,2039,77.9445572,1395,28.2797699,0.995315,0.9458687,119.2210312,0,0,0,0,0.9458687,0.9458687,0.9480948,0.9480948,34.2000008,57.9089508,0.5149,1.98,0,1.98,138.1499939,342000,1440,15.8911133,885120.1875,181.7352448,8.8764706,2138.646973,361,1,1,5,5,0,100,0,0,0,100,0,2.746741295,Oligotrophic,0.33997386,0.004038491,0.012517126,3.446370853,17.85367062,3.208520418,3.616785485,3.65458628,1.624289497,52.79215569,11.52858256,1.650965966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.16605064,166.9588348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.47575022,6.524249775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
